STORE_CODE,CITY,STATE,ZIP_CODE,OPEN_DATE,REVENUE,CUST_CNT,TRANS_CNT,FUTURE_REV,PLATINUM_PCT,GOLD_PCT,SILVER_PCT,BRONZE_PCT,MEDIUM_PCT,LOW_PCT,NEW_CNT,REACTIVATED_CNT,CONTINUING_CNT,NEW_PCT,REACTIVATED_PCT,CONTINUING_PCT,ONLINE_REVENUE,ONLINE_CUST_CNT,ONLINE_TRANS_CNT,ONLINE_FUTURE_REV,ONLINE_LESSTHAN5,ONLINE_BT5AND10,ONLINE_BT10AND15,ONLINE_BT15AND20,ONLINE_BT20AND25,ONLINE_BT25AND30,ONLINE_MORETHAN30,MAPPED_ZP_HHSIZE_AVG,MAPPED_ZP_AGE_MEDIAN,MAPPED_ZP_MALE_PERCENT,MAPPED_ZP_FEMALE_PERCENT,MAPPED_ZP_MARRIED_PERCENT,MAPPED_ZP_SINGLE_PERCENT,MAPPED_ZP_HHINCOME_MEDIAN,MAPPED_ZP_POPULATION,MAPPED_ZP_HISPANIC,MAPPED_ZP_WHITE,MAPPED_ZP_AFRICAN_AMERICAN,MAPPED_ZP_AM_IN_ALSK_NAT,MAPPED_ZP_ASIAN,MAPPED_ZP_NAT_HAW_PAC_ISLANDER,MAPPED_ZP_TWOPLUS_RACES,MAPPED_ZP_OTHER_RACE,STORE_SIZE,STORE_MALL_TYPE,STORE_MALL_SUBTYPE,CLIMATE_Q1,CLIMATE_Q2,CLIMATE_Q3,CLIMATE_Q4,STORE_LAUNCH
1592,Deer Park,IL,60010,10/26/2000,2061982.41,9241,15985,6360702.825,8.01,18.86,15.11,29.82,17.12,11.08,3364,1683,4444,35.44,17.73,46.82,7478552.895,14478,40627,4920559.185,2736,4314,2249,1470,549,200,2960,2.78625,39.57291667,0.488367861,0.511632139,0.552734694,0.447265306,76344.59427,22471.40816,4537.714286,14826.89796,666.9795918,17.81632653,2002.306122,10.14285714,365.1020408,44.44897959,6411,Lifestyle,Suburban Specialty,COLD,HOT,COLD,COLD,2000
1594,German Town,TN,38138,9/21/2000,2223194.145,8419,15596,4531269.36,5.87,17.8,15.75,31.28,15.92,13.38,3419,1580,3716,39.23,18.13,42.64,4642799.91,9635,24662,3336847.35,2141,2337,1606,261,221,49,3020,2.672857143,36.96491228,0.483067917,0.516932083,0.427035088,0.572964912,51854.65082,20719.68333,1158.033333,9012.566667,9705.8,28.7,438.45,7.016666667,337.1333333,31.98333333,7387,Lifestyle,Suburban Specialty,COLD,HOT,COLD,COLD,2000
1595,Buffalo,NY,14225,6/29/2000,2644429.545,11158,19656,5958022.17,5.29,15.22,13.55,30.15,19.08,16.71,4983,1779,4733,43.35,15.48,41.17,4861237.11,8997,26875,3218723.895,1518,4199,1436,517,228,174,925,2.347011494,42.38089888,0.486697825,0.513302175,0.458696629,0.541303371,50606.52329,12863.16667,604.5555556,10049.23333,1519.733333,60,378.5444444,3.411111111,229.9777778,17.71111111,6510,Mall,A,COLD,HOT,COLD,COLD,2000
1596,Greenwich,CT,06830,6/1/2000,6404455.125,20647,38647,22199586.93,14.37,25.41,14.93,22.52,12.92,9.85,5550,3318,12572,25.89,15.48,58.64,6828637.095,9417,28641,5866590.96,7215,2202,0,0,0,0,0,2.762,41.27,0.485865578,0.514134422,0.5499,0.4501,123437.4713,20291.4,5635.5,11179.5,1791.5,29.7,1282.2,4.1,311.1,57.8,9332,Street,Metro Area Street,COLD,HOT,COLD,COLD,2000
1598,Pittsburgh,PA,15237,9/14/2000,2608724.565,13075,20748,9355150.44,8.43,18.12,14.14,29.03,17.26,13.02,4877,2495,6110,36.17,18.51,45.32,12878700.39,22713,66780,7949772.12,1639,7790,4135,1900,999,599,5651,2.315882353,43.47487685,0.488914979,0.511085021,0.499882353,0.500117647,52866.63628,9122.980583,159.8349515,7654.038835,849.9271845,6.67961165,238.7669903,1.839805825,197.2864078,14.60679612,6775,Mall,A,COLD,HOT,COLD,COLD,2000
1601,Milwaukee,WI,53226,10/26/2000,2726083.785,12925,21961,8483958.93,7.39,17.89,14.16,29.45,17.54,13.57,5030,2570,5767,37.63,19.23,43.14,13558732.61,24320,68003,8527474.23,2382,5155,2427,1195,936,451,11774,2.475108696,40.44086022,0.498866018,0.501133982,0.500516129,0.499483871,62995.78736,18883.67742,2019.763441,12776.73118,2994.602151,66.52688172,615.5591398,3.397849462,388.6989247,18.39784946,7991,Mall,B+,COLD,HOT,COLD,COLD,2000
1602,Arlington,VA,22202,4/1/2000,3865778.085,19689,28042,12991237.62,7.39,19.33,14.62,27.33,15.98,15.35,8129,3377,8890,39.86,16.56,43.59,10344182.28,15757,49359,6465979.695,10251,3507,545,341,189,87,837,2.668695652,38.12173913,0.499590226,0.500409774,0.479,0.521,89293.02358,20207.06522,3118.086957,7557.5,7310.608696,52.41304348,1452.152174,12.02173913,635.9565217,68.32608696,6018,Mall,A,COLD,HOT,COLD,COLD,2000
1606,Kansas City,MO,64112,4/26/2001,2349340.17,11881,17586,7103781.045,7.06,16.83,14.69,28.01,16.68,16.73,5064,2112,5093,41.27,17.21,41.51,4871253.885,9057,25233,3253732.965,4874,606,1008,885,232,187,1265,2.734361702,37.70638298,0.500883276,0.499116724,0.470904255,0.529095745,55939.92593,12522.38776,1364.377551,8456.642857,1974.244898,39.23469388,296.4183673,19.91836735,345.3469388,26.20408163,7130,Lifestyle,Urban Specialty,COLD,HOT,COLD,COLD,2001
1607,Brinton Lake,PA,19342,3/23/2001,2901125.13,11686,21018,8572540.605,8.75,21.03,16.53,29.15,14.41,10.12,3642,2354,6133,30.03,19.41,50.56,11005676.06,20844,63028,6695377.035,1764,6296,5437,2810,851,331,3355,2.685,37.57702703,0.478807983,0.521192017,0.485358974,0.514641026,78740.5403,15028.67949,1252.705128,10208.71795,2540.115385,23.46153846,670.525641,2.012820513,308.0769231,23.06410256,7828,Lifestyle,Suburban Specialty,COLD,HOT,COLD,COLD,2001
1609,Los Angeles,CA,90036,4/22/2002,5395721.415,26596,36857,15558888.2,7.04,14.53,10.6,21.11,18.48,28.22,13629,3363,10377,49.8,12.29,37.92,2987132.205,5044,13002,2676631.185,5041,3,0,0,0,0,0,2.584285714,35.43714286,0.516491919,0.483508081,0.314657143,0.685342857,39683.03219,36230.10526,19167.36842,7255.157895,4477,48.60526316,4414.210526,65.23684211,654.6578947,147.8684211,10281,Lifestyle,Hybrid,COLD,HOT,COLD,COLD,2002
1610,San Jose,CA,95050,3/16/2001,4115054.88,24019,32722,9797893.02,4.32,11.97,10.57,23.99,21.98,27.17,13324,3293,7915,54.31,13.42,32.26,15782533.79,31180,84620,11020138.53,8640,11683,1250,389,1651,684,6883,2.884461538,39.03846154,0.504019426,0.495980574,0.518338462,0.481661538,88966.13025,30878.90769,7641,10639.70769,723.5230769,54.2,10607.78462,110.2615385,1031.076923,71.35384615,8094,Mall,Top Tier,COLD,HOT,COLD,COLD,2001
1613,Woodcliff Lake,NJ,07677,11/8/2001,3054122.655,11491,21942,10895110.01,12.19,24.73,16.51,26.6,12.02,7.94,2728,1947,7220,22.93,16.37,60.7,3728715.885,6168,18366,2959384.62,3853,1660,475,65,106,9,0,2.843478261,44.76086957,0.486536743,0.513463257,0.597565217,0.402434783,108215.4977,10221.56522,861.1304348,8004.73913,188.7826087,15.26086957,1008.73913,2.304347826,130.4782609,10.13043478,7429,Lifestyle,Suburban Specialty,COLD,HOT,COLD,COLD,2001
1614,Tampa,FL,33607,9/14/2001,3611861.745,17984,27951,8628007.665,5.11,13.98,12,26.59,22.14,20.18,8481,2968,7032,45.89,16.06,38.05,9804187.95,18649,50580,6262672.695,3285,2012,3334,3574,968,251,5225,2.504188034,43.56386555,0.489522199,0.510477801,0.469689076,0.530310924,52815.83075,22630.15966,4248.142857,14299.52941,2668.932773,47.3697479,791.907563,14.58823529,487.4453782,72.24369748,7134,Mall,A,HOT,HOT,HOT,HOT,2001
1615,New Haven,CT,06511,1/24/2002,2603383.455,12439,19741,5851661.76,4.92,14.62,12.97,28.13,20.64,18.72,5729,1992,5115,44.63,15.52,39.85,5036499.42,10026,27468,3703093.095,2786,2392,2482,1396,581,369,20,2.56755102,43.68979592,0.486858403,0.513141597,0.508244898,0.491755102,78524.4606,17350.30612,2263.081633,12244.5102,1761.265306,19.02040816,699.3877551,2.326530612,324.9795918,35.73469388,6351,Street,College Towns,COLD,HOT,COLD,COLD,2002
1617,Chicago,IL,60622,9/19/2002,3914232.66,17160,26268,14952453.35,10.65,23.82,17.12,27.21,12.77,8.43,5227,3177,9437,29.3,17.81,52.9,8108700.135,12623,35740,5794545.27,11161,1445,17,0,0,0,0,2.771,36.428,0.480581713,0.519418287,0.37004,0.62996,53017.19747,38928.72,14322.62,9019.44,13938.18,33.04,1065.5,3.4,477.92,68.62,11836,Street,Metro Area Street,COLD,HOT,COLD,COLD,2002
1619,Lexington,KY,40503,11/9/2000,2067319.95,9079,16257,4798033.725,5.77,14.57,13.73,31.42,18.58,15.92,3817,1711,3880,40.57,18.19,41.24,3868658.355,7550,20838,2635815.84,2974,1031,320,410,422,211,2182,2.416666667,37.01515152,0.508099778,0.491900222,0.448363636,0.551636364,53962.85916,19682.79412,1002.647059,15823.26471,1870.911765,39.05882353,430.1764706,6.264705882,469.8823529,40.58823529,7615,Mall,A,COLD,HOT,COLD,COLD,2000
1624,Columbia,MD,21044,9/27/2001,2361300.99,12651,20133,7148149.575,6.11,16.74,13.59,29.61,18.59,15.36,5391,2181,5425,41.48,16.78,41.74,4891907.325,9131,27361,3047460.33,3098,3233,1240,779,194,177,410,2.848723404,40.86382979,0.486920152,0.513079848,0.568212766,0.431787234,111074.9041,15225.45833,1182.020833,8523.6875,3225.666667,29.9375,1717.5,2.4375,496.9583333,47.25,5784,Mall,Top Tier,COLD,HOT,COLD,COLD,2001
1625,Willow Grove,PA,19090,5/3/2001,1520914.785,8455,12750,4685791.095,6.23,16.74,14.15,30.13,18.09,14.66,3561,1443,3663,41.09,16.65,42.26,7504449.93,13693,39104,5021478.51,3217,5421,3056,722,106,87,1084,2.62358209,43.44852941,0.493831891,0.506168109,0.533565217,0.466434783,79480.99468,16432.27143,974.7285714,11932.25714,2124.271429,21.72857143,1037.157143,1.685714286,301.0428571,39.4,6398,Mall,B,COLD,HOT,COLD,COLD,2001
1626,Murray,UT,84107,5/3/2001,2601769.62,13129,23084,9483235.23,7.99,17.04,13.35,27.56,18.58,15.48,5248,2440,6050,38.2,17.76,44.04,6743934.87,11342,33614,3921807.945,2606,2770,1205,1114,1022,1123,1502,3.207179487,32.43333333,0.502516538,0.497483462,0.578179487,0.421820513,70075.15935,32604.79487,4541.666667,25486.15385,384.8974359,150.1025641,916.8461538,365.8974359,691.1282051,68.1025641,6079,Mall,B+,COLD,HOT,COLD,COLD,2001
1628,Sherman Oaks,CA,91423,9/28/2001,2325831.51,12412,19261,6849970.425,6.43,15.62,12.76,24.52,21.02,19.65,5555,1914,5294,43.52,15,41.48,7902919.335,14903,40254,6277229.235,7662,3459,1881,1149,677,17,58,2.935,38.14166667,0.494137184,0.505862816,0.462083333,0.537916667,70157.11271,38622.97917,17066.16667,14806.95833,1497.5,71.91666667,4082.916667,35.5625,936.7708333,125.1875,6111,Mall,B,COLD,HOT,COLD,COLD,2001
1629,Tulsa,OK,74133,8/23/2001,1781900.13,7405,12270,3398971.17,4.71,13.55,13.16,31.18,20.26,17.15,3560,1323,2786,46.42,17.25,36.33,5915556.135,11183,29765,3773341.425,1974,2346,311,289,132,59,6072,2.5505,37.015,0.501324766,0.498675234,0.491533333,0.508466667,48356.88949,14262.18033,1456.327869,9329.934426,1184.344262,834.5245902,351.3934426,10.62295082,1073.377049,21.6557377,6249,Mall,B+,COLD,HOT,COLD,COLD,2001
1631,Short Pump,VA,23233,9/4/2003,3150112.35,14697,23707,8134522.425,6.12,16.23,14.24,29.77,17.23,16.41,6311,2869,6105,41.29,18.77,39.94,14450138.94,27510,76066,9364340.295,2098,4043,3891,1071,343,319,15745,2.56,40.47413793,0.492677064,0.507322936,0.489431034,0.510568966,69103.09728,18496.77966,1102.491525,10988.20339,5076.542373,39.57627119,758.2033898,5.033898305,477.3898305,49.33898305,6922,Mall,B+,COLD,HOT,COLD,COLD,2003
1634,Louisville,KY,40241,4/3/2003,2012004.3,7854,13939,4559381.655,6.16,17.71,14.63,31.02,16.99,13.49,3187,1512,3495,38.89,18.45,42.65,4963186.905,9539,25554,3270478.05,2117,3345,1060,412,181,68,2356,2.56255814,40.67058824,0.488912198,0.511087802,0.495034884,0.504965116,55084.94129,13852.73563,641.2758621,10498.54023,2061.241379,19.98850575,275.2298851,5.712643678,331.908046,18.83908046,6111,Lifestyle,Suburban Specialty,COLD,HOT,COLD,COLD,2003
1639,Oklahoma City,OK,73118,5/9/2002,2206042.89,9775,17030,5300330.88,5.96,15.16,13.62,29.74,19.49,16.03,4214,1846,4041,41.72,18.28,40.01,5300251.905,10052,26762,3519032.415,2145,2027,1857,613,735,117,2558,2.613835616,36.66164384,0.491463231,0.508536769,0.475178082,0.524821918,51016.09971,16158.36486,2214.621622,10210.77027,1765.702703,478.0540541,538.8108108,9.418918919,918.2297297,22.75675676,7128,Mall,A-,COLD,HOT,COLD,COLD,2002
1640,Seattle,WA,98105,6/17/2004,4989799.755,24887,37352,13530082.58,5.71,17.79,15.14,29.15,18.79,13.43,9598,4446,11646,37.36,17.31,45.33,19092879.42,37418,94289,14050983.71,19268,5615,3341,1537,653,666,6338,2.46097561,41.40487805,0.48746569,0.51253431,0.532512195,0.467487805,67511.37223,27818.85366,2368.512195,19693.02439,783.0243902,156.2439024,3206.536585,111.2682927,1453.853659,46.3902439,7511,Lifestyle,Urban Specialty,COLD,HOT,COLD,COLD,2004
1641,Charleston,SC,29401,7/4/2001,3214920.705,17304,24155,11525808.99,8.02,17.23,13.23,26.62,16.14,18.76,7214,3135,7707,39.95,17.36,42.68,7253130.675,13559,36046,4860564.9,3260,2583,1124,400,390,119,5683,2.5775,38.91176471,0.502775763,0.497224237,0.428911765,0.571088235,52039.18598,20100.94118,1107,12987.23529,5104.823529,55.26470588,334.9705882,10.61764706,462.5588235,38.47058824,7438,Street,High Profile Street,COLD,HOT,HOT,HOT,2001
1646,Princeton,NJ,08542,8/14/2002,3656361.015,14048,24604,10116547.83,8.62,19.96,14.27,27.35,14.71,15.09,5239,2454,6824,36.09,16.9,47.01,6716966.805,11635,34380,4701498.795,3330,3889,3303,958,124,2,29,2.736724138,41.57758621,0.489645331,0.510354669,0.546827586,0.453172414,91249.05188,14229.32759,1733.413793,8197.706897,1837.37931,12.79310345,2167.413793,3.310344828,237.4482759,39.86206897,6369,Lifestyle,Metro Area Street,COLD,HOT,COLD,COLD,2002
1647,Raleigh,NC,27713,3/8/2002,3492858.495,17427,26696,10486714.52,6.86,16.88,14.49,29.9,17.37,14.5,6954,3254,7905,38.39,17.96,43.64,9272782.725,18455,50229,6122205.915,1975,5735,1561,389,190,112,8493,2.474137931,39.54827586,0.485802262,0.514197738,0.4801,0.5199,55763.79994,19772.33333,2145.433333,10853.83333,4957.066667,59.86666667,1214.433333,6.866666667,492.6666667,42.16666667,6100,Mall,A,COLD,HOT,COLD,COLD,2002
1649,Rochester,NY,14564,8/23/2001,2064707.52,9738,16269,4790795.865,5.16,13.31,13.09,32.52,20.15,15.77,4349,1735,4034,42.98,17.15,39.87,7701761.28,15249,42536,4997180.565,767,1825,2153,1050,415,256,8783,2.43313253,41.49529412,0.497384588,0.502615412,0.477282353,0.522717647,52206.73712,11269.35294,824.3294118,8488.223529,1333.164706,18,348.5294118,4.164705882,233.4705882,19.47058824,6613,Mall,B+,COLD,HOT,COLD,COLD,2001
1654,Rockaway,NJ,07866,10/25/2001,1321792.665,6893,11085,3614685.63,5.95,14.44,13.27,28.85,22.62,14.87,3040,1090,2933,43.04,15.43,41.53,6568561.89,11714,34588,4352730.99,1427,3546,1813,792,262,127,3747,2.7046875,43.76060606,0.489432953,0.510567047,0.537462687,0.462537313,94390.76982,8544.313433,1030.283582,6491.432836,224.8955224,6.820895522,649.3283582,1.447761194,124.358209,15.74626866,7220,Mall,B+,COLD,HOT,COLD,COLD,2001
1657,St. Paul,MN,55116,12/1/2001,2486040.225,9895,17143,7218150.51,8.74,20.38,15.02,25.81,15.31,14.74,3475,1831,4931,33.95,17.89,48.17,5692690.755,9679,27579,3836645.82,4365,968,1038,320,221,84,2683,2.473823529,37.63142857,0.487890656,0.512109344,0.463611111,0.536388889,64592.38699,17553.08108,1431.405405,12734.83784,1764.27027,104.5135135,898.972973,8.513513514,575.8108108,34.75675676,6439,Street,Metro Area Street,COLD,HOT,COLD,COLD,2001
